"code","name","address","phone","email","contact_name","contact_phone","payment_method_id","departament_id","town_id","prefix_origin","seller_id"
"XCO-1193","DISTRIBUIDORA SUPER HOGAR","15 CALLE 2-04 ZONA 1","2220-7151","","ELIZANDRO HERNANDEZ","0","1","1","1","CAP","2"
"XCO-1194","PACAS DEL FRANCES","BODEMAS LAS BRISAS ZONA 6 DE MIXCO KM 16.5 CARR A SAN JUAN SACATEPEQUEZ BOD","5817-0602","","SOFIA CORADO FLORES","0","1","1","1","CAP","2"
"XCO-6863","FORMULARIOS STANDARD, S.A.","1 CALLE 35-39 ZONA 11 COL TOLEDO","2429-8900","","ANA MARIA ARDON","0","1","1","1","CAP","1"
"VD3-1195","QUIMISOL, S.A.A","26 AV 6-78 COLONIA EL NARANJO ZONA 4 MIXCO","2296-2810/11","","CAROLINA HAYDEE SALAZAR","0","3","1","1","CAP","1"
"XCO-1196","PINCHAZO & LLANTERA PAXTOR","LINEA C-6 SIS, CENTRO DOS LA MAQUINA SAN ANDRES VILLA SECA","4603-4151","","EDER PAXTOR","0","1","1","1","CAP","2"
"XCO-1197","ALIMENTOS DE TRIGO, S.A.","3 CALLE A 37-47 ZONA 7 EL RODEO BODEGA 2","2491-0202","","ERICK RODRIGUEZ","0","1","1","1","CAP","2"
"XCO-1198","TITO'S DRINKS","3A AVENIDA 15-07 COLONIA PRIMERO DE JULIOáZONAá5áDEáMIXCO","55555501","","BILFREN LOPEZ","0","1","1","1","CAP","2"
"PRE-1199","Q & S 2,000","8 AVENIDA 3-39 BARRIO LA PAZ ASUNCION MITA","5934-5717","","HAROLDO REYES","0","4","1","1","CAP","3"
"VD2-1200","AMX CENTROAMERICA, S.A.","17 CALLE 29-45 ZONA 12","5923-1969 //2317-0548","","EDGAR RAMOS","0","3","1","1","CAP","2"
"CON-1202","DISEÐO Y REMODELACIONES SUO","BLV PRINCIPAL SAN CRISTOBAL ZONA 8 DE MIXCO PLAZA COMERCIAL VISTAL BALLE LC","3397-1090// 3149-022","","VHANH HALEALIN COROMAC","0","2","1","1","CAP","2"
"XCO-1203","SUO HOGAR","BLV PRINCIPAL SAN CRISTOBAL ZONA 8 DE3 MIXCO PLAZA COMERIAL VISTAL BALLE LC","3397-1090//3149-0222","","VHANH HALEALIN COROMAC HERNANDEZ","0","1","1","1","CAP","2"
"XCO-1204","INOX IND C.A.","13 CALLE 3-45 ZONA 1 MIXCO","3750-6224//4491-8105","","HUGO RASHON","0","1","1","1","CAP","2"
"CON-1205","ABEL ARGUETA  // COMERCIAL ARGUETA","ZONA   1","4528-8457","","N/A","0","2","1","1","CAP","2"
"XCO-1206","FARMASER  GUATEMALA S,A.","3CALLE C 17-89 HACIENDA  VISTA HERMOSA   ZONA 8  MIXCO","2308-3523","","N/A","0","1","1","1","CAP","2"
"CON-1207","FARMASER  GUATEMALA  S,A.","3 CALLE C  17-89 HACIENDA VISTA HERMOSA ZONA  8  MIXCO","2308-3523","","FRANCISCO JAVIER  TELLEZ","0","2","1","1","CAP","2"
"PRE-1208","ALMACEN MENDOZA","RESIDENCIALES ALAMEDA CASA 36 COATEPEQUE","59396741","","RICARDO MENDOZA","0","4","1","1","CAP","2"
"XCO-1209","ESTRELLA DE BELEN","AVENIDA BOLIVAR 20-59 ZONA 1","2232-4161","","N/A","0","1","1","1","CAP","3"
"CON-1210","GUATEMALTECA   DE  MINERALES S,A. (GUAMINZA)","AV PETAPA  25-25  ZONA  12 EMPRESARIAL  B7","0","","CLAUDIA  MENDEZ","0","2","1","1","CAP","2"
"XCO-1211","PALACIO DE LAS TELAS","5A AVENIDA 17-45 Y 17-51 ZONA 1","2501-2020","","NA","0","1","1","1","CAP","3"
"CON-1212","CORRECAMIONS REPUESTOS, S.A. /DISCOM","11 AVENIDA 5-03 Z. 9 MIXCO PRADERA DE LAS FLORES SEC1 SAN CRISTOBAL","4218-1363 / 4160-8710","","WILLIAM ORTEGA / MARIO FONSECA","0","2","1","1","CAP","3"
"XCO-1213","CORRECAMINOS REPUESTOS, S.A. / DISCOM","11 AVENIDA 5-03 Z.8 MIXCO PRADERA DE LAS FLORES SEC 1 SAN CRISTOBAL","4218-1363/ 4160-8710","","WILLIAM ORTEGA / MARIO FONSECA","0","1","1","1","CAP","3"
"VD3-1214","FERCA, S.A.","3 AVENIDA 10-90 ZONA 9","2379-9074","","RODOLFO ESCOBAR","0","3","1","1","CAP","1"
"GUA-1215","COMERCIAL EL MAYOREO","CALZ AGUILAR BATRES  37-00 ZONA  11","2314-8747","","MANUEL SALVATIERRA","0","3","1","1","CAP","2"
"XCO-1216","MORIGAN","21 CALLE PLAZA 5 ZONA 1","5411-8166","","N/A","0","1","1","1","CAP","3"
"GUA-1217","COMERCIAL EL MAYOREO (NARANJO)","7 CALLE  29-85  BLV  NARANJO ZONA  4  MIXCO","2393-4682","","MANUEL  ERNESTO SALVATIERRZ","0","3","1","1","CAP","2"
"GUA-1218","RASTREO INTELIGENTE S,A.","CALZ ATANZIO  TZUL  22-00 ZONA  12 CORTIJO  2 BOD 406","2462-6880/81","","RICARDO   ANDRES    ORDOÐEZ","0","3","1","1","CAP","2"
"CON-1219","JS ACCESORIOS","CALZADA SAN JUAN 9-04 QUINTA SAMAYOA ZONA 7","5825-1444","","ERICKA RODRIGUEZ","0","2","1","1","CAP","1"
"XCO-1220","JS ACCESORIOS","CALZADA SAN JUAN 9-04 QUINTA SAMAYOA ZONA 7","5825-1444","","EROLCA RODRIGUEZ","0","1","1","1","CAP","1"
"CON-1221","COUTURE, S.A.","17 AVENIDA 52-55 OFIBODEGAS PETAPA ZONA 12 BODEGA 39","2354--1900","","PABLO DAVI RODAS REYES","0","2","1","1","CAP","3"
"XCO-1222","COUTURE, S.A","17 AVENIDA 52-55 OFIBODEGAS PETAPA ZONA 12 BODEGA 12","2354-1900","","PABO DAVID RODAS REYES","0","1","1","1","CAP","3"
"GUA-1223","VECSAR","KM 16.5 CARR SALVADOR  1-159 CALLE OLMECA","6634-2881","","N/A","0","3","1","1","CAP","2"
"XCO-1224","SUPERLLANTAS EL ROSARIO","KM 146.3  ENTRADA LA FRAGUA ZACAPA","4212-4061","","N/A","0","1","1","1","CAP","2"
"CON-1225","SUPER LLANTAS  EL ROSARIO","KM 146.3 ENTRADA LA FRAGUA, ZACAPA","4212-4061","","FRANCISCO  LUX","0","2","1","1","CAP","2"
"XCO-1201","EL PORTAL DE LAS PRENDAS AMERICANAS","9NAAVENIDAD 5TA CALLE 5-01 Z.1 FRENTE A IGLESIA TESTIGOS DE JEHOVA CHIQUIMU","7796-9754","","N/A","0","1","1","1","CAP","3"
"XCO-1226","DISTRIBUIDORA DIAZ","COTEPEQUE ZONA 1 09 CL. POR PISCINAS DE MAZA","5381-1609","","EDVIN DIAZ","0","1","1","1","CAP","1"
"GUA-1227","MEDICAMENTOS DE CALIDAD S,A.","CALZADA CONCEPCION 5-26 OFIBODEGAS PLAZA VILLA NUEVA ZONA 6 BODEGA 5","5815-6596","","PABLO JOSUE   BUONATINA    GOMEZ","0","3","1","1","CAP","2"
"CON-1228","TRIPORCINO","32 CALLE  12-91  ZONA  13  COL SANTA FE","5957-5333","","HECTOR    ARADEL MARRQOUIN","0","2","1","1","CAP","2"
"XCO-1229","TRIPORCINO","32 CALLE   B  12-91  ZONA 13  COL SANTA FE","5957-5333","","HECTOR    ARADEL MARRQOUIN","0","1","1","1","CAP","2"
"XCO-1230","REPUESTOS 13 CALLE","6TA AVENIDA 13 CALLE ZONA 1 ESCUINTLA","44876326","","30292903","0","1","1","1","CAP","1"
"GUA-1231","PLASTIMAS GUATEMALA S,A.","KM  27.5 CARR CA-9 COMPLEJO INDUSTRIAL SUR AMATITLAN.","5826-6814","","LIC ROBERTO    ALEJANDRO LOPEZ   PORTILLO","0","3","1","1","CAP","2"
"XCO-1232","CORPORACIËN LAS FLORES S.A.","TAXISCO, SANTA ROSA","4128-1387","","4128-1387","0","1","1","1","CAP","3"
"XCO-1233","EKHOGARDEN VIVERO Y COMERCIALIZADORA","ESCUINTLA, ESCUINTLA","34455118","","34455118","0","1","1","1","CAP","1"
"CON-1234","EXHOGARDEN VIVERO Y COMERCIALIZADORA","ESCUINTLA, ESCUINTLA","34455118","","34455118","0","2","1","1","CAP","1"
"XCO-1235","WILLENFORTI: PRODUCTOS ALIMENTICIOS DEL CAMPO","1 CALLE C 1-37 BOCA DEL MONTE","39082153","","42502445","0","1","1","1","CAP","2"
"VD3-1236","CORRECAMINOS REPUESTOS S.A / DISCOM","11 AVENIDA 5-03 Z.8 MIXCO PRADERA DE LAS FLORES SECTOR C1 SAN CRISTOBAL","42181363","","42181363","0","3","1","1","CAP","1"
"GUA-1237","HOME 2 HOME","AV HINCAPIE 7-03 ZONA 13","59359172","","DAVID CHAMORRO","0","3","1","1","CAP","2"
"PRE-1238","LUNA","3RA CALLE 4-65 ZONA 1 ASUNCION MITA JUTIAPA","7796-9226","","7796-9226","0","4","1","1","CAP","3"
"xco-1239","MAYOREO DE LLANTAS LOS ARCOS S.A","10 CALLE 2-32 ZONA 2 QUETZALTENANGO","32201961","","32201961","0","1","1","1","CAP","1"
"CON-1240","CALZA S.A.","KM 16.5 CARR A SAN JUAN SAC. Z.6 MIXCO BODEMAX LAS BRISAS BODEGA NO 25","22975700","","LUIS FERNANDO RIVERA","0","2","1","1","CAP","2"
"XCO-1241","DISTRIBUIDORA QUIRURGICA GENERAL S.A","10A AVENIDA 25-63 ZONA 13 LA LIBERTAD","2333-7720","","RICARDO ANTONIO GËMEZ HERNANDEZ / CARLOTA ELIZABET","0","1","1","1","CAP","2"
"GUA-1242","DISTRIBUIDORA QUIRURGICA GENERAL S.A.","10A AVENIDA 25-63 ZONA 13 LA LIBERTAD","2333-7720","","RICARDO ANTONIO GOMEZ HERNANDEZ","0","3","1","1","CAP","2"
"CON-1243","DISTRIBUIDORA JC","SANARATE EL PROGRESO","4667-6783","","N/A","0","2","1","1","CAP","4"
"XCO-1244","RAPIENVIO GUATEMALA S.A.","21 CALLE 7-31 ZONA 11 COLONIA MARISCAL","22933204","","KARLA RODAS","0","1","1","1","CAP","2"
"XCO-1245","PARTE LLANTA","KM16.5 CARRETERA AL SALVADOR OFIBODEGAS EL DORAL BODEGA #28","53629389/56940369","","N/A","0","1","1","1","CAP","1"
"CON-1246","PARTE LLANTA","KM 16.5 CARRETERA AL SALVADOR OFIBODEGAS EL DORAL BODEGA #28","53629389/56940369","","N/A","0","2","1","1","CAP","1"
"XCO-1247","RAPIENVIO QUETZALTENANGO S.A.","21 AV 7-96 ZONA 3 FRENTE DE XELA CENTER, PLAZA REAL","22933204","","KARLA RODAS","0","1","1","1","CAP","2"
"XCO-1248","IMEXSA","1A CALLE 8-97 ZONA 8 MIXCO RESIDENCIALES LAS ORQUIDEAS","2319-1400","","JOSE FRANCISCO PORRAS","0","1","1","1","CAP","2"
"VD2-1249","IMEXSA","1A CALLE 8-97 ZONA 8 MIXCO, RESIDENCIALES LAS ORQUIDEAS","23191400","","JOSE FRANCISCO PORRAS","0","3","1","1","CAP","2"
"PRE-1250","PUBLICIDAD Y TROFEOS S.A.","9AV 6-46 ZONA 11 COLONIA ROOSEVELT","24753089 / 24753090","","SAMUEL CASTILLO","0","4","1","1","CAP","2"
"XCO-1251","NEUMATICOS Y TRANSPORTES (NEUTRA) S.A.","18 CALLE 17-70 ZONA 12, GUATEMALA, GUATEMALA","51682440","","N/A","0","1","1","1","CAP","4"
"XCO-1252","DISTRIBUIDORA LA BENDICIËN","2C 1-25 ZONA 2 BARRIO EL JARDIN COATEPEQUE QUETZALTENANGO","5529-3819","","MYNOR REYES","0","1","1","1","CAP","1"
"CON-1253","DISTRIBUIDORA LA BENDICIËN","2C 1-25 ZONA 2 BARRIO EL JARD═N COATEPEQUE QUETZALTENANGO","55293819","","MYNOR REYES","0","2","1","1","CAP","1"
"XCO-1254","INVERSIONES J & V","0 CALLE 15-06 ZONA 4 VILLA NUEVA OFI. METROBODEGAS BOD 14","55743914","","ALEXANDER JIMENEZ","0","1","1","1","CAP","3"
"VD3-1255","IMPORTADORA LUBRITECH, S.A.","4TA AV. 15-73 ZONA 10, EDIFICIO CL═NICAS M╔DICAS OFICINA 1200","2300-1000/5402-2235","","N/A","0","3","1","1","CAP","1"
"PRE-1256","DISAVET","CALLE REAL PETAPA 17-6 ZONA 10 SAN MIGUEL PETAPA OFIBODEGA SAN DIEGO #41","4168-1342","","MAYRA XINICO","0","4","1","1","CAP","2"
"xco-1257","BOUTQUE EG","PRADOS COATEPEQUE","42219266","","42219266","0","1","1","1","CAP","1"
"XCO-1258","DUROPORT LUX","15 CALLE A 1-32 ZONA 1","45887609 / 56167924","","N/A","0","1","1","1","CAP","1"
"XCO-1260","MULTISA S.A.","KM 162 RUTA DE JUT-04,  AGUA BLANCA JUTIAPA","4297-2490","","WILMER BARILLAS","0","1","1","1","CAP","2"
"CON-1261","MULTISA S.A.","KILOMETRO 162 RUTA DE JUT-04 AGUA BLANCA JUTIAPA","42972490","","WILMER BARILLAS","0","2","1","1","CAP","2"
"XCO-1259","IMPORTADORA EBEN-EZER","AV. BOLIVAR 1┐20-75 ZONA 1 GUATEMALA","2220-7477/5196-5538","","5196-5538","0","1","1","1","CAP","3"
"XCO-1262","IMPORTADORA JENSA","3RA CALLE BARRIO BELLA VISTA CHAMPERICO RETALHULEU","5877-8497","","529624869282","0","1","1","1","CAP","1"
"VD3-1263","CORPORACION MERKELL","6 CALLE A 16-47 ZONA 8 BALCONES DE SAN CRITOBAL SECTOR VISTA AL VALLE ORIEN","22124921 / 22150220","","JUAN CARLOS GOMEZ","0","3","1","1","CAP","1"
"VD2-1264","DROGUER═A JC","CALZADA CONCEPCION 5-26 OFIBODEGAS PLAZA VILLA NUEVA ZONA 6 BODEGA 5","3996-3853","","SARA═ CORTEZ","0","3","1","1","CAP","2"
"VD2-1265","MULTISA S.A","RD JUT-04, AGUA BLANCA JALAPA","42972490","","WILMER BARILLAS","0","3","1","1","CAP","2"
"PRE-1266","OUTLETS SHEIN","BARRIO LA REFORMA MONJAS JALAPA FRENTE AL CAMPO DE FUTBOL","57490380","","57490380","0","4","1","1","CAP","3"
"XCO-1267","ALVASA","CALZADA AGUILAR BATRES 45-54, OFICINAS EMPRESARIALES MONTE MAR═A, ZONA 11","4823-0968 / 5555-4179","","5555-4179","0","1","1","1","CAP","2"
"XCO-1268","IMPORTADORA MANDARINA S.A.","46 CALLE 17-00 Z.12 CAPITAL","3800-3049","","5698-4946","0","1","1","1","CAP","2"
"XCO-1269","COMERCIALIZDORA DECORATIVA S.A.","CALLE REAL 17-60 ZOONA 10 BODEGA 6 OFIBODEGAS SAN DIEGO VILLA NUEVA","30044690","","N/A","0","1","1","1","CAP","2"
"GUA-9000","PELUQUERIA OTTO","CIUDAD","12345678","","OTTO GONZALEZ","0","3","1","1","CAP","1"
"GUA-8570","IMPORTADORA FIESTA Y CIA LTDA","2 CALLE 37-71  ZONA  11  COLONIA TOLEDO GUATEMALA","2509-3741","","ROLANDO  CASTRO","0","3","1","1","CAP","3"
"XCO-8571","IMPORTADORA FIESTA Y CIA LTDA","2 CALLE 37-71 ZONA 11  COLONIA TOLEDO GUATEMALA","2509-3741","","N/A","0","1","1","1","CAP","3"
"VD3-1270","AIM DIGITAL DE GUATEMALA","KM 21.5 CARR. A EL SALVADOR, RESIDENCIAL LAS CUMBRES DE LA ARBOLEDA, LOTE 1","4479-3488/3995-1407","","3995-1407 REBECA CRISTALES","0","3","1","1","CAP","1"
"XCO-1271","AIM DIGITAL DE GUATEMALA","KM 21.52 CARR AL SALVADOR RESIDENCIAL LAS CUMBRES DE LA ARBOLEDA, LOT. 12 M","44793488","","39951407 / REBECA CRISTALES","0","1","1","1","CAP","1"
"XCO-1272","CORPORACIËN LA CONQUISTA S.A.","25 AV 5-30 ZONA 18 COMPLEJO INDUSTRIAL LA MODENA BODEGA B14","51193928","","54713094","0","1","1","1","CAP","2"
"XCO-1273","TECNO MASTER","25AV 5-30 ZONA 18 OFIBODEGAS LA MODENA BOD 11413","23293300","","LORSY LARIOS","0","1","1","1","CAP","2"
"VD3-1274","DROGER═A AVANCOS MEDICOS SOCIEDAD ANONIMA","15.5 RUTA INTERAMERICANA PLAZA NIXKAB BODEGA #1, ZONA 2 MIXCO","57151516","","N/A","0","3","1","1","CAP","1"
"XCO-1275","GRUPO MODEL S.A.","2DA AV 19-49 ZONA 1,GUATEMALA","40209422","","32672248","0","1","1","1","CAP","3"
"PRE-1276","KATHERYNE GARC═A","COLONIA 15 DE SEPTIEMBRE, JALAPAá","47925786","","47925786","0","4","1","1","CAP","3"
"VD3-1277","HBSCS S.A.","27AV Y 9 CALLE 25-26 COLONIA EL NARANJO ZONA 4 MIXCO","76000500","","30176811/76000500","0","3","1","1","CAP","1"
"VD2-1278","DISTRIBUIDORA BELLA PARIS","SECTOR PALMERAS EJE 3, CASA 16 PLANES DE BARCENAS ZONA 3 VILLA NUEVA","52942500","","MARIA FERNANDA CRUZ 30594029","0","3","1","1","CAP","2"
"XCO-1279","REPUESTOS ANDRADE","ALDEA ACEQUIA, JUTIAPA","5999-3777","","5999-3777","0","1","1","1","CAP","3"
"XCO-1291","FLEXPACK GUATEMALA S.A.","28 CALLE 11-82 ZONA 13 COLONIA SANTA FE","23128890","","MARISSA BARRIOS","0","1","1","1","CAP","2"
"VD3-1281","PESADOS DEL PACIFICO GUATEMALA, S.A.","18 CALLE 16-60 ZONA 11, GUATEMALA","53009057","","WALESKA MARROQUIN","0","3","1","1","CAP","1"
"VD2-1282","UNO GUATEMALA S.A.","12 CALE 0-71 ZONA 9","59225807/22851400","","GENARO CASTILLO 59225807","0","3","1","1","CAP","2"
"XCO-1283","UNO GUATEMALA S.A.","12 CALLE 0-71 ZONA 9","59225807/22851400","","GENARO CASTILLO 59225807","0","1","1","1","CAP","2"
"VD3-1284","MHR TOOLS - LA TIENDA OFICIAL DE LOS MECANICOS","4 CALLE 5-31 ZONA 9 GUATEMALA","22984955","","WENDY CORONADO 53506771","0","3","1","1","CAP","1"
"VD2-1285","INDUPARTS S.A.","CALZADA AGUILAR BATRES 45-32 ZONA 11 VILLA NUEVA GUATEMALA","24238400","","24238400","0","3","1","1","CAP","2"
"CON-1286","SUPLICENTRO / PLASTICENTRO S.A.","CALZADA AGUILAR BATRES 36-70 ZONA 11","23291800/23291801","","23291800","0","2","1","1","CAP","4"
"VD2-1287","SUPLIDORA HOSPITALARIA","AV PETAPA 42-95 ZONA 12, EMPRESARIAL PETAPA BO 8A. CIUDAD","24767555/24793465","","LEIDY CASTILLO","0","3","1","1","CAP","2"
"PRE-1280","VENTAS Y NEGOCIOS WENDOLI","6AV 25-63 ZONA 12 COL LA REFORMITA, CIUDAD","5499-5902/2476-4431","","N/A","0","4","1","1","CAP","2"
"VD2-1288","HIDRICA","4 AVENIDA A 12-46 ZONA 9","22984990","","N/A","0","3","1","1","CAP","2"
"XCO-1289","MUEBLES CALEB","SAN JUAN SACATEPEQUEZ CASERIO PACAJAY","53876649","","DANIEL HERNANDEZ PINEDA","0","1","1","1","CAP","2"
"VD2-1290","DIDECONSA S.A.","13 AVENIDA 18-58 ZONA 10","30530884","","30729319","0","3","1","1","CAP","2"
"XCO-1292","RHINOLLANTAS","14 AC 10-44 ZONA 11","58504175","","JUAN CARLS LUX YAT","0","1","1","1","CAP","2"
"CON-1293","RHINOLLANTAS","10 AV 10-44 ZONA 11","58504175","","JUAN CARLOS LUX YAT","0","2","1","1","CAP","2"
"XCO-1294","SUPLIDORA HOSPITALARIA","AV PETAPA 42-95 ZONA 12, EMPRESARIAL PETAPA BO 8A. CIUDAD","24767555/24793465","","N/A","0","1","1","1","CAP","2"
"VD3-1295","TRECA","KM. 33 CARRETERA A EL SALVADOR, OFINDUSTRIAS EL ALTO BODEGA 9","3071 8652","","N/A","0","3","1","1","CAP","1"
"XCO-1296","DISTRIBUIDORA PORTILLO","BARRIO LA ESCUELA SAN JUAN ERMITA","30441091","","N/A","0","1","1","1","CAP","4"
"XCO-1297","HG AUTOPARTES","3 CALLE -34 ZONA 3 SAN PEDRO SACATEPEQUEZ SAN MARCOS","77679522","","N/A","0","1","1","1","CAP","2"
"XCO-1298","HG AUTOPARTES","7 CALLE 7-11 ZONA 2 SAN PEDRO SACATEPEQUEZ SAN MARCOS","77679522","","N/A","0","1","1","1","CAP","2"
"XCO-1299","HG AUTOPARTES","3 CALLE 3-34 ZONA 3 SAN PEDRO SACATPEEQUZ SAN MARCOS","77679522","","N/A","0","1","1","1","CAP","2"
"XCO-1300","EL CONTENEDOR GT S.A.","3AV 13-74 ZONA 3 MIXCO COL. EL ROSARIO BODEGA 3","22991500","","ALINA MIRELLA GRAJEDA HERNANDEZ Y/O NATALI MANSILL","0","1","1","1","CAP","2"
"XCO-1301","COMERCIAL EL MAYOREO BARBERENA","KM 58.1 LIBRAMIENTO BARBERENA ALDEA UTZUMAZATE BARBERENA SANTA ROSA","49354426","","JOEL WAY","0","1","1","1","CAP","2"
"XCO-1302","COMERCIAL EL MAYOREO MAZATE","KM 165.5 SALIDA A CUYOTENANGO ZONA 0 OFIBIDEGA LOCAL 15 MAZATENANGO","30773446","","PAULO CERSAR GOMEZ DARDËN","0","1","1","1","CAP","2"
"XCO-1303","COMERCIAL EL MAYOREO CHIQUIMULA","2 CALLE A 8042 2-01 ZONA 1 CHIQUIMULA","30763065","","OBER JESUALDO ALDANA CERVANTES","0","1","1","1","CAP","2"
"CON-1304","EMPRESAS ASLAN S.A.","8VA CALLE 6-21 ZONA 4 GUATEMALA, GUATEMALA","22567890","","55553589","0","2","1","1","CAP","2"
"VD3-1305","COMPAÐIA COMERCIAL LIBRA S.A.","21AV 31-75 ZONA 5","23859248","","CARLOS CHAMALE","0","3","1","1","CAP","1"
"PRE-1307","PRODUCTOS SALUDABLES NOVALIFE","17AV 12-59 ZONA 1 COLOINA MIRAFLORES GUATEMALA","4854-6060/49296161","","N/A","0","4","1","1","CAP","2"
"XCO-1308","PRODUCTOS SALUDABLES NOVALIFE","CIUDAD","48546060/49296161","","17AV 12-59 ZONA 11 COLONIA MIRAFLORES GUATEMALA","0","1","1","1","CAP","2"
"VD3-1309","FERRETERIA INDUSTRIAL GUATEMALTECA S.A.","35 AV 4-19 ZONA 4 MIXCO BOQUE S.N.","23947501/31087622","","ARIEL SOTO","0","3","1","1","CAP","1"
"XCO-1310","LA ASUNCION DE MARIA","8A CALLE 8-50 ZONA 1 EDIFICIO MAGNO LOCAL 3","22210184","","N/A","0","1","1","1","CAP","4"
"XCO-1311","LOS CUCHUMATANES","CIUDAD","49342436","","N/A","0","1","1","1","CAP","4"
"VD2-1312","EMPRESAS ASLAN S.A.","8VA CALLE 6-21 ZONA 4 GUATEMALA","22567891/55553589","","N/A","0","3","1","1","CAP","2"
